event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type
EVT_0009353,2024-01-13 10:12:11,DEV_0002,SITE_03,42.87,68.6,-36.1,False,
EVT_0011063,2024-01-10 17:57:04,DEV_0076,SITE_09,17.42,57.2,-63.9,False,
EVT_0003736,2024-01-12 11:43:57,DEV_0021,SITE_15,28.18,72.6,-37.6,False,
EVT_0010590,2024-01-10 22:03:39,DEV_0077,SITE_12,20.48,89.9,-66.8,False,
EVT_0003518,2024-01-09 18:54:58,DEV_0063,SITE_11,21.76,,-84.0,False,
EVT_0006987,2024-01-11 18:47:38,DEV_0076,SITE_09,44.07,37.4,-85.3,False,
EVT_0010756,2024-01-13 03:18:30,DEV_0065,SITE_10,26.73,,999.0,False,
EVT_0006768,2024-01-09 09:57:53,DEV_0183,SITE_03,36.83,,-57.1,True,temp_high
EVT_0005623,2024-01-08 18:55:12,DEV_0156,SITE_02,25.05,28.5,-56.7,False,
EVT_0001606,2024-01-13 12:02:33,DEV_0181,SITE_02,23.54,6.6,-77.1,False,
EVT_0001734,2024-01-08 23:58:27,DEV_0022,SITE_12,38.89,13.8,-43.4,True,motion_detected
EVT_0010517,2024-01-12 14:33:31,DEV_0120,SITE_13,40.28,89.2,-94.5,True,battery_low
EVT_0010902,2024-01-09 07:45:27,DEV_0014,SITE_14,38.61,50.0,-52.9,True,battery_low
EVT_0011394,2024-01-10 18:43:53,DEV_0103,SITE_11,39.68,29.9,-60.4,False,
EVT_0009505,2024-01-10 08:42:17,DEV_0005,SITE_12,15.45,50.5,-77.7,False,
EVT_0003813,2024-01-10 11:40:39,DEV_0119,SITE_07,36.59,74.3,-64.7,False,
EVT_0011745,2024-01-12 23:30:12,DEV_0022,SITE_12,40.17,16.1,-98.0,False,
EVT_0010555,2024-01-13 09:29:18,DEV_0100,SITE_09,28.21,15.5,-55.5,False,
EVT_0010168,2024-01-10 18:48:59,DEV_0144,SITE_08,40.75,33.8,-61.3,True,offline
EVT_0001762,2024-01-10 21:46:26,DEV_0001,SITE_11,16.98,30.7,-46.5,False,
EVT_0005402,2024-01-12 18:16:25,DEV_0144,SITE_08,21.23,94.2,-44.0,False,
EVT_0002740,2024-01-08 15:15:02,DEV_0093,SITE_01,22.14,34.8,-44.3,False,
EVT_0011753,2024-01-13 01:00:29,DEV_0019,SITE_07,18.89,91.1,-94.5,False,
EVT_0002473,2024-01-08 09:14:06,DEV_0030,SITE_15,16.82,30.1,-96.2,False,
EVT_0006739,2024-01-13 13:02:18,DEV_0158,SITE_05,39.5,80.4,-44.4,False,
EVT_0006892,2024-01-11 03:36:11,DEV_0060,SITE_10,35.72,64.4,-93.4,False,
EVT_0007944,2024-01-09 01:45:11,DEV_0195,SITE_15,25.78,64.9,-83.5,False,
EVT_0009686,2024-01-12 02:02:37,DEV_0011,SITE_10,33.72,89.3,-83.7,False,
EVT_0004207,2024-01-14 23:02:42,DEV_0016,SITE_03,40.02,26.1,-48.0,False,
EVT_0006372,2024-01-09 23:04:52,DEV_0112,SITE_15,33.9,36.3,-30.9,True,temp_high
EVT_0010351,2024-01-13 12:10:44,DEV_0051,SITE_14,41.1,48.5,-66.4,False,
EVT_0009362,2024-01-09 20:29:00,DEV_0077,SITE_12,44.49,67.2,-70.5,False,
EVT_0010349,2024-01-09 08:00:06,DEV_0104,SITE_04,44.55,92.3,-59.1,False,
EVT_0000233,2024-01-12 04:07:16,DEV_0125,SITE_10,41.82,,-41.4,False,
EVT_0008259,2024-01-08 05:32:43,DEV_0114,SITE_14,33.2,25.8,-66.8,False,
EVT_0007562,2024-01-12 09:56:51,DEV_0181,SITE_02,27.87,62.3,-65.0,False,
EVT_0009796,2024-01-11 15:49:14,DEV_0022,SITE_12,31.96,63.9,-64.1,False,
EVT_0006169,2024-01-13 06:16:50,DEV_0063,SITE_11,20.91,49.0,-73.4,False,
EVT_0003597,2024-01-12 20:35:51,DEV_0063,SITE_11,31.97,84.3,-70.3,False,
EVT_0006289,2024-01-08 10:45:26,DEV_0121,SITE_06,25.09,86.5,-96.7,False,
EVT_0004633,2024-01-09 09:28:08,DEV_0096,SITE_02,38.91,70.5,-71.4,False,
EVT_0000126,2024-01-14 22:46:22,DEV_0009,SITE_01,43.45,44.8,-85.7,True,battery_low
EVT_0007642,2024-01-09 08:24:10,DEV_0049,SITE_09,17.24,65.4,-91.4,False,
EVT_0006230,2024-01-14 04:59:25,DEV_0114,SITE_14,26.16,69.2,-91.4,False,
EVT_0001297,2024-01-10 23:14:55,DEV_0130,SITE_08,26.47,95.4,-50.0,False,
EVT_0001977,2024-01-10 09:11:08,DEV_0157,SITE_13,42.35,12.9,-65.0,False,
EVT_0011566,2024-01-10 11:16:47,DEV_0038,SITE_04,28.39,96.9,-81.1,False,
EVT_0011509,2024-01-09 00:06:02,DEV_0140,SITE_07,26.65,83.8,-73.6,False,
EVT_0010268,2024-01-09 13:45:05,DEV_0196,SITE_03,38.44,,-32.0,False,
EVT_0005751,2024-01-08 06:42:15,DEV_0182,SITE_01,23.24,18.9,-90.2,False,
EVT_0008153,2024-01-08 18:09:15,DEV_0080,SITE_11,40.67,5.9,-41.6,False,
EVT_0003087,2024-01-11 17:52:44,DEV_0010,SITE_07,30.06,32.7,-89.8,False,
EVT_0011695,2024-01-09 00:40:28,DEV_0053,SITE_04,37.55,,-56.0,False,
EVT_0006883,2024-01-12 14:37:51,DEV_0120,SITE_13,35.96,85.4,-80.9,False,
EVT_0011348,2024-01-14 08:42:33,DEV_0019,SITE_07,42.68,70.6,-38.3,False,
EVT_0007674,2024-01-08 19:48:48,DEV_0089,SITE_14,33.77,,-999.0,False,
EVT_0003346,2024-01-13 12:10:38,DEV_0087,SITE_07,18.0,51.2,999.0,False,
EVT_0008173,2024-01-14 02:53:59,DEV_0041,SITE_09,27.3,49.3,-98.7,True,battery_low
EVT_0011491,2024-01-10 15:00:04,DEV_0046,SITE_04,18.62,31.6,-52.3,False,
EVT_0005871,2024-01-14 01:17:30,DEV_0046,SITE_04,39.83,18.7,-49.3,False,
EVT_0006507,2024-01-12 16:43:52,DEV_0154,SITE_09,31.86,68.2,-36.8,True,motion_detected
EVT_0002798,2024-01-14 13:17:31,DEV_0146,SITE_08,30.69,77.4,-90.6,False,
EVT_0000919,2024-01-13 14:32:20,DEV_0192,SITE_03,26.43,42.7,999.0,False,
EVT_0001647,2024-01-11 16:29:02,DEV_0054,SITE_07,27.86,63.4,-999.0,False,
EVT_0005123,2024-01-09 01:18:15,DEV_0111,SITE_11,16.81,30.5,-60.8,False,
EVT_0005127,2024-01-08 10:33:39,DEV_0155,SITE_12,32.0,,-69.9,False,
EVT_0004622,2024-01-09 18:20:48,DEV_0029,SITE_07,26.55,57.2,-32.2,False,
EVT_0006810,2024-01-14 18:50:03,DEV_0137,SITE_12,36.93,53.0,-93.1,False,
EVT_0000365,2024-01-13 12:22:14,DEV_0058,SITE_03,24.96,73.1,-68.3,False,
EVT_0002126,2024-01-11 14:26:24,DEV_0120,SITE_13,21.4,39.2,-46.5,False,
EVT_0008151,2024-01-08 14:15:37,DEV_0185,SITE_08,20.77,92.4,-60.5,False,
EVT_0008718,2024-01-13 23:50:11,DEV_0105,SITE_08,28.32,53.6,-99.2,False,
EVT_0000056,2024-01-14 10:32:58,DEV_0030,SITE_15,30.3,74.1,-42.9,False,
EVT_0000639,2024-01-08 01:50:57,DEV_0021,SITE_15,15.22,61.4,-51.5,False,
EVT_0000303,2024-01-09 04:09:59,DEV_0193,SITE_11,17.57,97.2,-61.2,False,
EVT_0010959,2024-01-08 15:45:14,DEV_0193,SITE_11,38.37,86.4,-50.8,False,
EVT_0005812,2024-01-10 13:13:59,DEV_0036,SITE_13,37.92,15.6,-33.5,True,offline
EVT_0001277,2024-01-09 15:52:02,DEV_0063,SITE_11,32.59,23.6,-66.1,False,
EVT_0010248,2024-01-14 13:59:02,DEV_0131,SITE_06,37.15,45.7,-90.1,True,battery_low
EVT_0004433,2024-01-08 11:05:15,DEV_0085,SITE_04,39.69,69.8,-45.8,False,
EVT_0003645,2024-01-09 05:42:07,DEV_0141,SITE_01,36.55,81.4,-52.2,True,battery_low
EVT_0004144,2024-01-10 09:52:54,DEV_0011,SITE_10,41.51,65.2,-90.2,False,
EVT_0002879,2024-01-12 17:11:16,DEV_0043,SITE_14,40.27,24.5,-58.2,False,
EVT_0006494,2024-01-14 22:10:57,DEV_0175,SITE_15,36.2,70.4,-75.0,False,
EVT_0010479,2024-01-12 18:52:57,DEV_0144,SITE_08,32.17,87.4,-67.0,False,
EVT_0010454,2024-01-12 22:26:35,DEV_0068,SITE_12,28.87,62.7,-93.3,True,motion_detected
EVT_0005241,2024-01-11 02:40:43,DEV_0105,SITE_08,35.3,58.7,-91.5,False,
EVT_0011474,2024-01-11 17:10:25,DEV_0163,SITE_03,34.88,67.0,-81.9,True,motion_detected
EVT_0010489,2024-01-08 16:47:32,DEV_0070,SITE_03,29.6,92.2,0.0,False,
EVT_0006938,2024-01-13 14:23:08,DEV_0082,SITE_13,23.56,7.2,0.0,False,
EVT_0007241,2024-01-11 07:55:20,DEV_0198,SITE_03,25.05,63.4,-30.3,True,offline
EVT_0009946,2024-01-13 13:02:51,DEV_0130,SITE_08,25.45,80.6,-30.2,False,
EVT_0010161,2024-01-14 15:56:22,DEV_0075,SITE_05,18.96,,-66.5,True,motion_detected
EVT_0002594,2024-01-08 03:00:23,DEV_0091,SITE_10,15.44,24.0,-68.9,False,
EVT_0002394,2024-01-09 06:41:23,DEV_0043,SITE_14,28.36,19.0,-35.3,False,
EVT_0000524,2024-01-08 02:25:38,DEV_0168,SITE_08,17.0,91.7,-92.4,False,
EVT_0006377,2024-01-09 00:18:45,DEV_0169,SITE_10,32.96,,-74.6,False,
EVT_0006982,2024-01-11 13:57:56,DEV_0084,SITE_13,41.98,10.9,-92.6,True,offline
EVT_0006678,2024-01-09 06:18:00,DEV_0065,SITE_10,23.81,78.9,-62.1,False,
EVT_0003901,2024-01-13 11:12:29,DEV_0075,SITE_05,21.2,88.4,-63.2,True,offline
EVT_0011756,2024-01-08 19:55:33,DEV_0115,SITE_05,29.93,86.5,-61.7,False,
EVT_0005586,2024-01-14 00:42:50,DEV_0102,SITE_04,40.96,20.6,-87.3,False,
EVT_0011418,2024-01-11 22:06:42,DEV_0122,SITE_12,38.2,9.0,-49.9,False,
EVT_0007957,2024-01-13 04:44:32,DEV_0048,SITE_12,22.49,47.4,-39.7,False,
EVT_0007571,2024-01-14 12:23:30,DEV_0022,SITE_12,42.2,63.8,-97.7,False,
EVT_0006778,2024-01-09 23:34:48,DEV_0038,SITE_04,21.4,65.3,-80.5,False,
EVT_0010162,2024-01-10 05:15:10,DEV_0056,SITE_01,29.76,89.1,-61.9,True,offline
EVT_0000672,2024-01-09 22:49:59,DEV_0043,SITE_14,36.35,84.7,-53.4,False,
EVT_0004189,2024-01-09 02:37:28,DEV_0081,SITE_07,41.26,11.9,-92.4,False,
EVT_0000667,2024-01-09 19:05:40,DEV_0029,SITE_07,29.89,64.6,-32.1,False,
EVT_0003267,2024-01-13 22:17:55,DEV_0180,SITE_15,23.24,13.3,-50.6,False,
EVT_0001888,2024-01-12 17:23:15,DEV_0101,SITE_13,16.88,12.1,-43.0,True,motion_detected
EVT_0008473,2024-01-11 13:33:15,DEV_0016,SITE_03,40.04,97.0,-62.1,False,
EVT_0009912,2024-01-09 18:18:39,DEV_0114,SITE_14,21.95,89.4,-47.2,False,
EVT_0011140,2024-01-13 14:55:00,DEV_0164,SITE_02,34.16,33.9,999.0,False,
EVT_0009092,2024-01-14 10:35:38,DEV_0138,SITE_11,18.31,65.1,-41.7,False,
EVT_0007688,2024-01-08 04:07:08,DEV_0090,SITE_05,23.5,86.4,-46.4,False,
EVT_0006032,2024-01-10 04:33:11,DEV_0036,SITE_13,21.89,18.9,-36.0,False,
EVT_0006091,2024-01-14 22:20:59,DEV_0107,SITE_04,38.84,51.6,-96.7,False,
EVT_0006239,2024-01-11 23:26:35,DEV_0074,SITE_01,29.52,35.8,999.0,False,
EVT_0007351,2024-01-12 20:03:03,DEV_0154,SITE_09,20.57,27.4,-56.6,False,
EVT_0007831,2024-01-14 03:27:11,DEV_0044,SITE_11,35.11,58.6,-92.8,True,offline
EVT_0000761,2024-01-11 04:15:15,DEV_0075,SITE_05,22.06,60.4,-94.0,False,
EVT_0006255,2024-01-13 09:24:16,DEV_0117,SITE_04,39.2,47.1,-50.9,False,
EVT_0001907,2024-01-14 22:43:50,DEV_0059,SITE_04,37.51,,-58.8,False,
EVT_0003819,2024-01-11 13:14:09,DEV_0107,SITE_04,42.46,39.7,-92.5,False,
EVT_0006270,2024-01-13 02:10:49,DEV_0122,SITE_12,39.15,77.6,-51.4,False,
EVT_0004301,2024-01-10 23:52:17,DEV_0189,SITE_07,43.25,65.8,-57.4,False,
EVT_0005570,2024-01-11 14:26:04,DEV_0060,SITE_10,23.21,5.2,-32.3,False,
EVT_0007942,2024-01-13 18:31:13,DEV_0027,SITE_14,34.41,71.2,-92.5,True,offline
EVT_0010786,2024-01-10 10:49:27,DEV_0047,SITE_07,31.08,70.5,-70.6,False,
EVT_0004165,2024-01-08 08:55:07,DEV_0176,SITE_11,29.96,79.0,-97.2,False,
EVT_0011224,2024-01-12 10:42:42,DEV_0069,SITE_14,19.5,33.0,-38.0,False,
EVT_0005972,2024-01-14 00:39:46,DEV_0174,SITE_04,29.58,86.8,-96.3,True,battery_low
EVT_0003580,2024-01-11 17:17:54,DEV_0056,SITE_01,35.32,25.0,-54.3,False,
EVT_0002833,2024-01-11 16:33:33,DEV_0118,SITE_02,40.54,34.2,-73.6,False,
EVT_0005450,2024-01-12 16:30:18,DEV_0020,SITE_10,17.4,13.6,-60.2,False,
EVT_0003473,2024-01-14 19:10:10,DEV_0105,SITE_08,31.57,97.0,-94.5,False,
EVT_0006328,2024-01-10 13:50:58,DEV_0084,SITE_13,44.98,85.1,-999.0,False,
EVT_0000138,2024-01-08 10:35:04,DEV_0046,SITE_04,44.92,94.0,-35.2,False,
EVT_0007044,2024-01-14 20:38:47,DEV_0043,SITE_14,21.48,45.1,-76.6,False,
EVT_0004893,2024-01-14 08:08:39,DEV_0024,SITE_02,33.94,7.8,-77.7,False,
EVT_0002181,2024-01-12 16:45:02,DEV_0018,SITE_13,26.76,87.5,-70.6,False,
EVT_0010321,2024-01-09 07:21:53,DEV_0015,SITE_11,33.93,37.3,-76.6,False,
EVT_0007731,2024-01-14 18:05:12,DEV_0105,SITE_08,29.85,29.8,-86.0,True,offline
EVT_0003178,2024-01-09 05:53:33,DEV_0115,SITE_05,25.1,46.1,-54.3,False,
EVT_0004855,2024-01-08 09:39:35,DEV_0075,SITE_05,17.32,89.6,-54.4,False,
EVT_0004638,2024-01-08 05:49:52,DEV_0058,SITE_03,22.72,40.8,-96.7,False,
EVT_0005116,2024-01-11 13:43:17,DEV_0115,SITE_05,27.19,63.4,-53.6,False,
EVT_0011343,2024-01-13 06:36:32,DEV_0070,SITE_03,38.06,97.2,-64.7,True,battery_low
EVT_0007649,2024-01-11 21:34:42,DEV_0050,SITE_08,21.75,87.1,-75.4,False,
EVT_0004262,2024-01-09 00:00:52,DEV_0113,SITE_12,34.81,41.2,-50.8,False,
EVT_0001332,2024-01-10 15:21:31,DEV_0003,SITE_07,34.14,94.6,-52.3,False,
EVT_0010210,2024-01-14 08:43:34,DEV_0008,SITE_02,26.9,31.3,-35.6,False,
EVT_0010675,2024-01-13 10:41:13,DEV_0094,SITE_09,30.84,16.5,-61.1,False,
EVT_0007003,2024-01-12 22:14:36,DEV_0092,SITE_09,20.06,42.1,-38.7,False,
EVT_0009551,2024-01-11 22:03:30,DEV_0135,SITE_03,32.26,63.8,-73.7,False,
EVT_0006942,2024-01-09 23:08:36,DEV_0099,SITE_15,26.69,56.1,-42.4,False,
EVT_0008018,2024-01-11 09:21:05,DEV_0049,SITE_09,42.42,95.2,-76.4,False,
EVT_0006242,2024-01-08 00:52:49,DEV_0195,SITE_15,32.16,96.9,-69.0,False,
EVT_0009522,2024-01-09 17:23:50,DEV_0002,SITE_03,24.57,22.0,-91.4,False,
EVT_0004768,2024-01-13 11:51:11,DEV_0093,SITE_01,18.49,30.1,-57.9,True,offline
EVT_0006882,2024-01-08 18:31:11,DEV_0139,SITE_10,40.55,76.7,-66.4,False,
EVT_0010343,2024-01-13 20:38:15,DEV_0102,SITE_04,21.47,15.2,-72.6,False,
EVT_0004531,2024-01-11 10:20:17,DEV_0148,SITE_05,16.89,64.0,-58.7,False,
EVT_0010315,2024-01-09 00:16:14,DEV_0149,SITE_05,28.39,73.1,-42.3,False,
EVT_0004674,2024-01-09 22:49:31,DEV_0020,SITE_10,42.38,96.5,-45.7,False,
EVT_0006997,2024-01-11 06:09:27,DEV_0027,SITE_14,35.08,34.6,-33.9,False,
EVT_0001253,2024-01-13 01:46:27,DEV_0188,SITE_06,31.17,67.6,-77.8,True,battery_low
EVT_0003375,2024-01-14 10:22:59,DEV_0141,SITE_01,34.13,69.5,0.0,False,
EVT_0002815,2024-01-09 18:54:16,DEV_0181,SITE_02,34.88,96.4,-85.4,False,
EVT_0004720,2024-01-09 21:37:13,DEV_0070,SITE_03,34.77,65.9,-49.6,False,
EVT_0006545,2024-01-08 08:28:37,DEV_0158,SITE_05,33.06,7.7,-63.3,False,
EVT_0010041,2024-01-13 18:40:37,DEV_0094,SITE_09,23.86,81.1,-89.2,False,
EVT_0004859,2024-01-13 08:53:39,DEV_0011,SITE_10,43.61,54.9,-94.2,False,
EVT_0007902,2024-01-11 15:19:33,DEV_0135,SITE_03,33.96,77.6,-99.4,False,
EVT_0011230,2024-01-10 21:24:02,DEV_0042,SITE_12,23.73,93.3,-69.3,False,
EVT_0008581,2024-01-10 09:12:18,DEV_0089,SITE_14,30.87,17.0,-57.4,False,
EVT_0008428,2024-01-14 03:07:29,DEV_0001,SITE_11,29.18,43.4,-63.4,False,
EVT_0001078,2024-01-08 09:21:18,DEV_0165,SITE_11,33.13,42.7,-33.6,False,
EVT_0010177,2024-01-12 22:05:13,DEV_0019,SITE_07,44.79,94.5,-37.9,False,
EVT_0004364,2024-01-09 16:26:15,DEV_0060,SITE_10,35.5,47.8,-89.7,False,
EVT_0000771,2024-01-09 12:00:59,DEV_0038,SITE_04,25.49,84.3,-42.4,False,
EVT_0010358,2024-01-11 02:12:42,DEV_0085,SITE_04,34.64,20.9,-57.8,False,
EVT_0008866,2024-01-13 03:50:06,DEV_0101,SITE_13,21.38,58.5,-75.2,False,
EVT_0000250,2024-01-08 19:15:25,DEV_0167,SITE_07,24.31,27.7,-35.3,False,
EVT_0009767,2024-01-13 08:57:36,DEV_0009,SITE_01,15.66,18.2,-77.3,False,
EVT_0007240,2024-01-14 00:32:17,DEV_0005,SITE_12,19.93,,-68.0,False,
EVT_0003420,2024-01-09 04:43:16,DEV_0131,SITE_06,41.76,27.1,-56.0,False,
EVT_0010274,2024-01-11 20:11:01,DEV_0052,SITE_02,29.49,44.8,999.0,False,
EVT_0010016,2024-01-14 22:28:27,DEV_0014,SITE_14,36.06,23.9,-44.5,False,
EVT_0004977,2024-01-14 14:34:19,DEV_0087,SITE_07,22.65,80.6,-47.6,False,
EVT_0004545,2024-01-10 18:39:56,DEV_0081,SITE_07,28.58,73.3,-79.2,False,
EVT_0005566,2024-01-10 04:45:22,DEV_0192,SITE_03,23.67,92.1,-30.4,False,
EVT_0007940,2024-01-12 13:08:38,DEV_0145,SITE_04,44.15,97.3,-64.5,False,
EVT_0000717,2024-01-08 22:17:13,DEV_0025,SITE_13,34.83,49.3,-65.1,False,
EVT_0011779,2024-01-11 09:33:08,DEV_0051,SITE_14,22.58,33.4,-96.4,True,offline
EVT_0002049,2024-01-08 12:57:28,DEV_0178,SITE_08,25.54,74.2,-58.3,True,battery_low
EVT_0005998,2024-01-12 13:06:23,DEV_0029,SITE_07,26.66,61.8,-98.5,False,
EVT_0006601,2024-01-08 00:04:36,DEV_0108,SITE_14,28.03,63.5,-57.2,True,battery_low
EVT_0007246,2024-01-12 00:25:53,DEV_0195,SITE_15,21.36,41.3,-49.8,False,
EVT_0004179,2024-01-08 23:55:54,DEV_0121,SITE_06,18.45,49.3,999.0,True,battery_low
EVT_0004810,2024-01-14 03:26:37,DEV_0167,SITE_07,43.36,67.3,-84.8,False,
EVT_0010917,2024-01-11 06:45:59,DEV_0077,SITE_12,31.18,87.0,-92.5,False,
EVT_0011570,2024-01-09 09:08:26,DEV_0144,SITE_08,19.42,68.7,-77.7,True,battery_low
EVT_0007141,2024-01-10 04:47:29,DEV_0080,SITE_11,18.32,55.6,-94.9,False,
EVT_0007191,2024-01-12 20:07:20,DEV_0060,SITE_10,38.27,41.9,-89.2,False,
EVT_0001461,2024-01-14 05:51:21,DEV_0197,SITE_07,42.72,29.3,-65.9,False,
EVT_0005990,2024-01-11 12:43:04,DEV_0173,SITE_12,25.73,6.6,-98.8,False,
EVT_0009861,2024-01-08 04:04:33,DEV_0173,SITE_12,33.55,61.2,-65.7,False,
EVT_0010949,2024-01-09 17:24:30,DEV_0115,SITE_05,32.83,33.8,-80.3,False,
EVT_0002001,2024-01-11 15:26:59,DEV_0126,SITE_01,20.98,23.7,-999.0,False,
EVT_0008176,2024-01-14 10:39:30,DEV_0158,SITE_05,36.65,57.2,-69.3,False,
EVT_0000405,2024-01-13 11:15:35,DEV_0125,SITE_10,24.85,19.5,-43.5,False,
EVT_0000385,2024-01-09 22:52:25,DEV_0034,SITE_02,32.52,72.4,-89.2,False,
EVT_0011524,2024-01-14 09:38:21,DEV_0055,SITE_12,36.24,66.6,-46.7,False,
EVT_0011576,2024-01-08 19:31:47,DEV_0114,SITE_14,24.63,10.4,-78.5,False,
EVT_0010345,2024-01-13 16:01:57,DEV_0048,SITE_12,18.29,33.9,-65.6,True,battery_low
EVT_0001634,2024-01-12 10:58:57,DEV_0023,SITE_07,28.69,67.6,-61.4,False,
EVT_0011658,2024-01-10 15:11:10,DEV_0094,SITE_09,38.7,10.8,-69.7,False,
EVT_0004785,2024-01-13 08:34:45,DEV_0005,SITE_12,33.36,19.0,-68.6,False,
EVT_0011537,2024-01-08 07:48:31,DEV_0088,SITE_05,44.67,88.0,-41.1,False,
EVT_0006971,2024-01-12 00:27:14,DEV_0174,SITE_04,36.23,82.2,-56.8,False,
EVT_0003926,2024-01-08 16:38:29,DEV_0045,SITE_15,25.92,46.7,-81.3,False,
EVT_0004159,2024-01-13 15:13:23,DEV_0109,SITE_12,18.91,12.3,-46.5,True,motion_detected
EVT_0007450,2024-01-12 17:17:43,DEV_0155,SITE_12,25.32,92.4,-49.2,False,
EVT_0008416,2024-01-11 00:47:07,DEV_0151,SITE_12,22.36,29.4,-46.9,False,
EVT_0002194,2024-01-14 10:04:57,DEV_0172,SITE_12,29.99,49.4,-35.9,True,offline
EVT_0011329,2024-01-13 14:28:07,DEV_0057,SITE_08,22.81,43.3,-89.8,False,
EVT_0010017,2024-01-09 01:34:05,DEV_0036,SITE_13,25.48,87.7,-45.1,False,
EVT_0001016,2024-01-14 11:37:59,DEV_0180,SITE_15,37.49,95.3,-38.4,False,
EVT_0005125,2024-01-10 19:31:14,DEV_0124,SITE_13,33.81,,-89.6,True,motion_detected
EVT_0007419,2024-01-12 06:25:03,DEV_0005,SITE_12,42.01,99.8,-70.6,False,
EVT_0007410,2024-01-14 12:23:17,DEV_0052,SITE_02,27.86,,-95.1,True,battery_low
EVT_0008990,2024-01-08 02:51:14,DEV_0139,SITE_10,20.06,84.8,-77.7,False,
EVT_0002872,2024-01-14 12:49:12,DEV_0101,SITE_13,19.41,27.5,-37.7,False,
EVT_0000010,2024-01-13 05:26:46,DEV_0096,SITE_02,19.37,80.3,-94.5,False,
EVT_0010137,2024-01-08 01:57:37,DEV_0091,SITE_10,31.43,,-94.1,False,
EVT_0001839,2024-01-14 06:11:51,DEV_0064,SITE_15,20.82,66.5,-83.0,False,
EVT_0004805,2024-01-09 10:03:42,DEV_0063,SITE_11,27.18,69.7,-76.0,True,battery_low
EVT_0000256,2024-01-12 10:00:56,DEV_0121,SITE_06,26.49,86.5,-36.0,False,
EVT_0007027,2024-01-10 16:24:49,DEV_0200,SITE_14,25.1,47.5,-54.4,False,
EVT_0005714,2024-01-09 11:21:44,DEV_0196,SITE_03,23.49,67.6,999.0,True,temp_high
EVT_0003325,2024-01-13 09:29:13,DEV_0056,SITE_01,40.13,79.1,-37.2,False,
EVT_0007715,2024-01-13 06:53:46,DEV_0095,SITE_11,43.5,92.1,-98.5,False,
EVT_0001582,2024-01-12 04:25:05,DEV_0065,SITE_10,37.06,97.0,-47.2,False,
EVT_0011149,2024-01-13 06:20:32,DEV_0062,SITE_06,23.52,94.3,-57.4,True,offline
EVT_0000925,2024-01-10 10:45:36,DEV_0197,SITE_07,42.86,13.7,-30.7,False,
EVT_0002780,2024-01-11 17:56:00,DEV_0030,SITE_15,17.0,99.4,-49.5,False,
EVT_0010701,2024-01-14 19:08:15,DEV_0030,SITE_15,26.25,82.3,-78.4,False,
EVT_0007892,2024-01-11 05:00:25,DEV_0175,SITE_15,26.6,45.7,-62.8,False,
EVT_0006133,2024-01-10 06:57:41,DEV_0161,SITE_12,31.61,41.4,-88.5,False,
EVT_0005321,2024-01-13 07:24:47,DEV_0031,SITE_02,37.49,,-79.9,True,battery_low
EVT_0007313,2024-01-13 07:47:26,DEV_0095,SITE_11,30.34,77.4,-94.7,False,
EVT_0007103,2024-01-12 12:59:19,DEV_0017,SITE_15,28.18,,-48.3,True,battery_low
EVT_0006043,2024-01-09 19:12:00,DEV_0075,SITE_05,23.31,78.4,-39.4,False,
EVT_0003776,2024-01-13 06:35:55,DEV_0107,SITE_04,37.54,8.5,-44.4,False,
EVT_0004836,2024-01-10 02:04:33,DEV_0135,SITE_03,35.91,19.4,-78.5,False,
EVT_0004965,2024-01-09 00:13:13,DEV_0016,SITE_03,43.99,62.2,-93.8,False,
EVT_0010972,2024-01-08 10:56:38,DEV_0143,SITE_12,29.39,92.2,-72.1,True,offline
EVT_0000540,2024-01-11 19:08:15,DEV_0098,SITE_04,26.82,55.9,-50.7,False,
EVT_0007484,2024-01-08 22:39:26,DEV_0039,SITE_11,44.45,,-79.9,False,
EVT_0002746,2024-01-10 12:50:10,DEV_0151,SITE_12,18.13,71.4,-66.1,False,
EVT_0003720,2024-01-08 15:58:54,DEV_0191,SITE_08,24.46,97.8,-33.2,False,
EVT_0006820,2024-01-12 05:43:53,DEV_0195,SITE_15,40.41,83.9,-92.0,True,motion_detected
EVT_0009338,2024-01-13 15:36:34,DEV_0026,SITE_10,41.22,49.6,-60.1,False,
EVT_0004469,2024-01-12 04:06:47,DEV_0037,SITE_03,42.11,71.3,-51.6,False,
EVT_0000668,2024-01-09 14:27:19,DEV_0139,SITE_10,29.22,7.0,-98.5,False,
EVT_0007576,2024-01-09 04:11:28,DEV_0179,SITE_05,25.8,63.4,-74.2,False,
EVT_0011212,2024-01-08 02:17:14,DEV_0191,SITE_08,38.58,42.4,-61.2,True,offline
EVT_0008550,2024-01-08 13:26:04,DEV_0040,SITE_04,19.55,99.0,-33.0,False,
EVT_0005064,2024-01-08 05:42:52,DEV_0141,SITE_01,26.62,58.1,-42.6,False,
EVT_0011024,2024-01-09 13:06:38,DEV_0057,SITE_08,19.87,36.6,-62.1,True,motion_detected
EVT_0010976,2024-01-08 12:35:07,DEV_0006,SITE_13,37.65,46.4,-999.0,False,
EVT_0001354,2024-01-12 19:59:18,DEV_0042,SITE_12,35.47,12.9,-92.9,False,
EVT_0007115,2024-01-14 18:47:33,DEV_0113,SITE_12,31.29,41.7,-39.0,False,
EVT_0011921,2024-01-08 09:46:21,DEV_0114,SITE_14,35.76,,-87.6,True,battery_low
